session_id,algorithmic_recommendation,baseline_drift_score,block_number,candidate_time,case_id,case_slot,challenge_score,channel_id,condition,condition_eligible,condition_order,detectability,displayed_recommendation,duplicate_risk,evidence_agreement,explanation_trial_eligible,hidden_case_category,hidden_disagreement_type,hidden_expected_recommendation,hidden_reference_status,local_noise,nearest_distance_samples,overlap_flag,pair_id,parameter_hits,parameter_robustness,parameter_runs,peak_height,pilot_ready,prominence,provenance_json,reference_interval_end,reference_interval_start,segment_boundary_distance,separation_width_ratio,signal_key,source_name,source_type,stability,stability_hits,stability_runs,tie_break,trial_id,trial_position,weber_boundary,weber_margin,width_samples,window_end,window_start,decision_code,decision_label,confidence,selected_evidence_json,primary_evidence,optional_explanation,explanation_reason_json,clarity,difficulty,evidence_disagreement,disagreement_sources_json,recommendation,recommendation_followed,response_time_seconds,opened_sections_json,interaction_json,submitted_at,used_ai_says_this_is_a_peak,used_how_clearly_it_stands_out,used_local_noise_or_baseline,used_overlap_or_duplicate_warning,used_peak_shape,used_repeatability_after_setting_changes,used_repeatability_after_signal_changes,used_signal_strength,reference_supported,reference_unsupported,reference_expected_decision,supported_accept,unsupported_reject,unsupported_accept,supported_reject,case_has_evidence_conflict,appropriate_defer,reference_alignment,reference_agreement,confidence_probability,calibration_error,recommendation_code,recommendation_followed_derived,recommendation_reference_aligned,reliance_category
503410c3-68e7-4660-9086-a79193b23af1,Reject,0.2175261728472668,3,4.53000020980835,REAL-001,2,13.5,1607,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,11.990940463878124,Accept,Low,Conflict detected,True,parameter_sensitive,unfavorable_algorithm_vs_supported_reference,Reject,supported,3.483447891200764e-05,51.0,False,REA-PAIR-07,9,0.45,20,0.0550485495477914,True,0.000417698174715,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 8, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""source_label_file"": ""peak_df.xlsx"", ""source_peak_index"": 2718, ""source_time_range"": [0.0, 13.0], ""weber_boundary"": 15.96}",4.54166666666667,4.505,180,6.623189397414574,REAL-001,chromatograms.h5,real,1.0,30,30,682620,DEMO004-008,8,15.96,-3.969059536121876,7.700217665511474,4.829999923706055,4.230000019073486,1,Accept as a peak.,76,"[""How clearly it stands out""]",How clearly it stands out,,[],4.0,,Yes,[],Accept,1.0,25.07514221653947,[],{},2026-08-05T16:50:43.431517+00:00,0,1,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.76,0.24,1.0,1.0,1.0,appropriate_reliance
503410c3-68e7-4660-9086-a79193b23af1,Reject,0.221273541205649,3,0.0066666668280959,REAL-003,3,12.0,3419,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,12.14322291476348,Accept,Low,Conflict detected,True,stable_unsupported,detectability_vs_stability,Reject,unsupported,4.054113116816314e-05,11.0,False,REA-PAIR-08,7,0.35,20,0.0005473000055644,True,0.0004923000051348,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 8, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""source_label_file"": ""peak_df.xlsx"", ""source_peak_index"": 4, ""source_time_range"": [0.0, 13.0], ""weber_boundary"": 15.96}",,,4,2.315962261922051,REAL-003,chromatograms.h5,real,1.0,30,30,970832,DEMO004-009,9,15.96,-3.81677708523652,4.74964561420398,0.3066666722297668,0.0,1,Accept as a peak.,83,"[""How clearly it stands out""]",How clearly it stands out,,[],2.0,,Yes,[],Accept,1.0,30.87672611690384,[],{},2026-08-05T16:50:43.433848+00:00,0,1,0,0,0,0,0,0,0,1,2.0,0,0,1,0,1,0,0.0,0.0,0.83,0.83,1.0,1.0,0.0,over_reliance
13313f9a-3141-4d77-b28b-b8620f18e479,Defer,0.0346148372669181,3,9.99,SYN-005,1,13.0,synthetic_5,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,13.537409757347,Accept,Low,Mostly consistent,True,near_boundary_supported,detectability_vs_stability,Defer,supported,0.0019875838737579,inf,False,SYN-PAIR-07,13,0.65,20,0.0743550127655038,True,0.0269067373396937,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 6, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""synthetic_category"": ""near_boundary_supported"", ""synthetic_replicate"": 1, ""weber_boundary"": 15.96}",10.16,9.86,199,inf,SYN-005,generated_demo,synthetic,1.0,30,30,28170,DEMO005-007,7,15.96,-2.4225902426530013,19.49802939620119,12.0,8.0,1,Accept as a peak.,87,"[""AI says this is a peak""]",AI says this is a peak,,[],5.0,,Yes,[],Accept,1.0,22.85270696440753,[],{},2026-08-05T16:50:43.525992+00:00,1,0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.87,0.13,1.0,1.0,1.0,appropriate_reliance
13313f9a-3141-4d77-b28b-b8620f18e479,Reject,0.2175261728472668,3,4.53000020980835,REAL-001,2,13.5,1607,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,11.990940463878124,Accept,Low,Conflict detected,True,parameter_sensitive,unfavorable_algorithm_vs_supported_reference,Reject,supported,3.483447891200764e-05,51.0,False,REA-PAIR-07,9,0.45,20,0.0550485495477914,True,0.000417698174715,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 8, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""source_label_file"": ""peak_df.xlsx"", ""source_peak_index"": 2718, ""source_time_range"": [0.0, 13.0], ""weber_boundary"": 15.96}",4.54166666666667,4.505,180,6.623189397414574,REAL-001,chromatograms.h5,real,1.0,30,30,836429,DEMO005-008,8,15.96,-3.969059536121876,7.700217665511474,4.829999923706055,4.230000019073486,1,Accept as a peak.,55,"[""How clearly it stands out""]",How clearly it stands out,,[],2.0,,Yes,[],Accept,1.0,36.51228943505051,[],{},2026-08-05T16:50:43.528414+00:00,0,1,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.55,0.44999999999999996,1.0,1.0,1.0,appropriate_reliance
13313f9a-3141-4d77-b28b-b8620f18e479,Reject,0.0294378845818416,3,9.98,SYN-013,3,13.0,synthetic_13,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,19.86599261256988,Accept,High,Conflict detected,True,high_detectability_low_stability,unfavorable_algorithm_vs_supported_reference,Reject,supported,0.0006718439365513,7.0,True,SYN-PAIR-05,13,0.65,20,0.0626555329254845,True,0.013346846700194,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 1, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 1.1, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""synthetic_category"": ""high_detectability_low_stability"", ""synthetic_replicate"": 1, ""weber_boundary"": 15.96}",10.16,9.86,198,0.4720353182288295,SYN-013,generated_demo,synthetic,0.5666666666666667,17,30,3956,DEMO005-009,9,15.96,3.905992612569879,14.829398838767816,12.0,8.0,1,Accept as a peak.,60,"[""AI says this is a peak""]",AI says this is a peak,,[],5.0,,Yes,[],Accept,1.0,52.774579440946816,[],{},2026-08-05T16:50:43.530816+00:00,1,0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.6,0.4,1.0,1.0,1.0,appropriate_reliance
a196a3dd-4f8c-4633-a102-6a695aa976df,Defer,0.0122195133470987,3,10.05,SYN-006,1,13.0,synthetic_6,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,13.88737013163067,Accept,Low,Mostly consistent,True,near_boundary_supported,detectability_vs_stability,Defer,supported,0.0020903655636277,inf,False,SYN-PAIR-07,13,0.65,20,0.0757892490570719,True,0.0290296803064,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 6, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""synthetic_category"": ""near_boundary_supported"", ""synthetic_replicate"": 2, ""weber_boundary"": 15.96}",10.19,9.89,195,inf,SYN-006,generated_demo,synthetic,1.0,30,30,93581,DEMO006-007,7,15.96,-2.072629868369331,21.55458181879206,12.0,8.0,1,Accept as a peak.,75,"[""How clearly it stands out""]",How clearly it stands out,,[],3.0,,Yes,[],Accept,1.0,15.432262061200984,[],{},2026-08-05T16:50:43.617914+00:00,0,1,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.75,0.25,1.0,1.0,1.0,appropriate_reliance
a196a3dd-4f8c-4633-a102-6a695aa976df,Reject,0.2175261728472668,3,4.53000020980835,REAL-001,2,13.5,1607,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,11.990940463878124,Accept,Low,Conflict detected,True,parameter_sensitive,unfavorable_algorithm_vs_supported_reference,Reject,supported,3.483447891200764e-05,51.0,False,REA-PAIR-07,9,0.45,20,0.0550485495477914,True,0.000417698174715,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 8, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""source_label_file"": ""peak_df.xlsx"", ""source_peak_index"": 2718, ""source_time_range"": [0.0, 13.0], ""weber_boundary"": 15.96}",4.54166666666667,4.505,180,6.623189397414574,REAL-001,chromatograms.h5,real,1.0,30,30,594736,DEMO006-008,8,15.96,-3.969059536121876,7.700217665511474,4.829999923706055,4.230000019073486,1,Accept as a peak.,83,"[""AI says this is a peak""]",AI says this is a peak,,[],4.0,,Yes,[],Accept,1.0,27.766616818561594,[],{},2026-08-05T16:50:43.619870+00:00,1,0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.83,0.17000000000000004,1.0,1.0,1.0,appropriate_reliance
a196a3dd-4f8c-4633-a102-6a695aa976df,Reject,0.221273541205649,3,0.0066666668280959,REAL-003,3,12.0,3419,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,12.14322291476348,Accept,Low,Conflict detected,True,stable_unsupported,detectability_vs_stability,Reject,unsupported,4.054113116816314e-05,11.0,False,REA-PAIR-08,7,0.35,20,0.0005473000055644,True,0.0004923000051348,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 8, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""source_label_file"": ""peak_df.xlsx"", ""source_peak_index"": 4, ""source_time_range"": [0.0, 13.0], ""weber_boundary"": 15.96}",,,4,2.315962261922051,REAL-003,chromatograms.h5,real,1.0,30,30,104800,DEMO006-009,9,15.96,-3.81677708523652,4.74964561420398,0.3066666722297668,0.0,1,Accept as a peak.,83,"[""How clearly it stands out""]",How clearly it stands out,,[],3.0,,Yes,[],Accept,1.0,49.18990132048442,[],{},2026-08-05T16:50:43.621849+00:00,0,1,0,0,0,0,0,0,0,1,2.0,0,0,1,0,1,0,0.0,0.0,0.83,0.83,1.0,1.0,0.0,over_reliance
97a247ad-d7eb-4d30-94cc-83253931b41d,Defer,0.0122195133470987,3,10.05,SYN-006,1,13.0,synthetic_6,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,13.88737013163067,Accept,Low,Mostly consistent,True,near_boundary_supported,detectability_vs_stability,Defer,supported,0.0020903655636277,inf,False,SYN-PAIR-07,13,0.65,20,0.0757892490570719,True,0.0290296803064,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 6, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""synthetic_category"": ""near_boundary_supported"", ""synthetic_replicate"": 2, ""weber_boundary"": 15.96}",10.19,9.89,195,inf,SYN-006,generated_demo,synthetic,1.0,30,30,103007,DEMO007-007,7,15.96,-2.072629868369331,21.55458181879206,12.0,8.0,1,Accept as a peak.,68,"[""How clearly it stands out""]",How clearly it stands out,,[],4.0,,Yes,[],Accept,1.0,42.709124394804775,[],{},2026-08-05T16:50:43.719190+00:00,0,1,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.68,0.31999999999999995,1.0,1.0,1.0,appropriate_reliance
97a247ad-d7eb-4d30-94cc-83253931b41d,Reject,0.2175261728472668,3,4.53000020980835,REAL-001,2,13.5,1607,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,11.990940463878124,Accept,Low,Conflict detected,True,parameter_sensitive,unfavorable_algorithm_vs_supported_reference,Reject,supported,3.483447891200764e-05,51.0,False,REA-PAIR-07,9,0.45,20,0.0550485495477914,True,0.000417698174715,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 8, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""source_label_file"": ""peak_df.xlsx"", ""source_peak_index"": 2718, ""source_time_range"": [0.0, 13.0], ""weber_boundary"": 15.96}",4.54166666666667,4.505,180,6.623189397414574,REAL-001,chromatograms.h5,real,1.0,30,30,600216,DEMO007-008,8,15.96,-3.969059536121876,7.700217665511474,4.829999923706055,4.230000019073486,1,Accept as a peak.,51,"[""How clearly it stands out""]",How clearly it stands out,,[],2.0,,Yes,[],Accept,1.0,14.467885904735331,[],{},2026-08-05T16:50:43.721321+00:00,0,1,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.51,0.49,1.0,1.0,1.0,appropriate_reliance
97a247ad-d7eb-4d30-94cc-83253931b41d,Reject,0.221273541205649,3,0.0066666668280959,REAL-003,3,12.0,3419,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,12.14322291476348,Accept,Low,Conflict detected,True,stable_unsupported,detectability_vs_stability,Reject,unsupported,4.054113116816314e-05,11.0,False,REA-PAIR-08,7,0.35,20,0.0005473000055644,True,0.0004923000051348,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 8, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""source_label_file"": ""peak_df.xlsx"", ""source_peak_index"": 4, ""source_time_range"": [0.0, 13.0], ""weber_boundary"": 15.96}",,,4,2.315962261922051,REAL-003,chromatograms.h5,real,1.0,30,30,361093,DEMO007-009,9,15.96,-3.81677708523652,4.74964561420398,0.3066666722297668,0.0,2,"Reject as noise, an error, or a duplicate.",71,"[""Repeatability after signal changes""]",Repeatability after signal changes,,[],3.0,,Yes,[],Accept,0.0,32.33469884994736,[],{},2026-08-05T16:50:43.723779+00:00,0,0,0,0,0,0,1,0,0,1,2.0,0,1,0,0,1,0,1.0,1.0,0.71,0.29000000000000004,1.0,0.0,0.0,appropriate_skepticism
c63f09f8-6992-4d72-93a1-95a81f0d8c2a,Defer,0.0346148372669181,3,9.99,SYN-005,1,13.0,synthetic_5,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,13.537409757347,Accept,Low,Mostly consistent,True,near_boundary_supported,detectability_vs_stability,Defer,supported,0.0019875838737579,inf,False,SYN-PAIR-07,13,0.65,20,0.0743550127655038,True,0.0269067373396937,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 6, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""synthetic_category"": ""near_boundary_supported"", ""synthetic_replicate"": 1, ""weber_boundary"": 15.96}",10.16,9.86,199,inf,SYN-005,generated_demo,synthetic,1.0,30,30,160576,DEMO008-007,7,15.96,-2.4225902426530013,19.49802939620119,12.0,8.0,1,Accept as a peak.,50,"[""Repeatability after signal changes""]",Repeatability after signal changes,,[],5.0,,Yes,[],Accept,1.0,44.455142466101556,[],{},2026-08-05T16:50:43.816979+00:00,0,0,0,0,0,0,1,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,appropriate_reliance
c63f09f8-6992-4d72-93a1-95a81f0d8c2a,Reject,0.2175261728472668,3,4.53000020980835,REAL-001,2,13.5,1607,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,11.990940463878124,Accept,Low,Conflict detected,True,parameter_sensitive,unfavorable_algorithm_vs_supported_reference,Reject,supported,3.483447891200764e-05,51.0,False,REA-PAIR-07,9,0.45,20,0.0550485495477914,True,0.000417698174715,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 8, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""source_label_file"": ""peak_df.xlsx"", ""source_peak_index"": 2718, ""source_time_range"": [0.0, 13.0], ""weber_boundary"": 15.96}",4.54166666666667,4.505,180,6.623189397414574,REAL-001,chromatograms.h5,real,1.0,30,30,623435,DEMO008-008,8,15.96,-3.969059536121876,7.700217665511474,4.829999923706055,4.230000019073486,1,Accept as a peak.,72,"[""AI says this is a peak""]",AI says this is a peak,,[],3.0,,Yes,[],Accept,1.0,44.58147948722625,[],{},2026-08-05T16:50:43.819405+00:00,1,0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.72,0.28,1.0,1.0,1.0,appropriate_reliance
c63f09f8-6992-4d72-93a1-95a81f0d8c2a,Reject,0.0294378845818416,3,9.98,SYN-013,3,13.0,synthetic_13,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,19.86599261256988,Accept,High,Conflict detected,True,high_detectability_low_stability,unfavorable_algorithm_vs_supported_reference,Reject,supported,0.0006718439365513,7.0,True,SYN-PAIR-05,13,0.65,20,0.0626555329254845,True,0.013346846700194,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 1, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 1.1, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""synthetic_category"": ""high_detectability_low_stability"", ""synthetic_replicate"": 1, ""weber_boundary"": 15.96}",10.16,9.86,198,0.4720353182288295,SYN-013,generated_demo,synthetic,0.5666666666666667,17,30,236724,DEMO008-009,9,15.96,3.905992612569879,14.829398838767816,12.0,8.0,1,Accept as a peak.,58,"[""How clearly it stands out""]",How clearly it stands out,,[],5.0,,Yes,[],Accept,1.0,35.01517746895361,[],{},2026-08-05T16:50:43.821552+00:00,0,1,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.58,0.42000000000000004,1.0,1.0,1.0,appropriate_reliance
2b53b17c-752c-4187-8d1c-f380458444c5,Defer,0.0122195133470987,3,10.05,SYN-006,1,13.0,synthetic_6,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,13.88737013163067,Accept,Low,Mostly consistent,True,near_boundary_supported,detectability_vs_stability,Defer,supported,0.0020903655636277,inf,False,SYN-PAIR-07,13,0.65,20,0.0757892490570719,True,0.0290296803064,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 6, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""synthetic_category"": ""near_boundary_supported"", ""synthetic_replicate"": 2, ""weber_boundary"": 15.96}",10.19,9.89,195,inf,SYN-006,generated_demo,synthetic,1.0,30,30,2775,DEMO009-007,7,15.96,-2.072629868369331,21.55458181879206,12.0,8.0,1,Accept as a peak.,56,"[""AI says this is a peak""]",AI says this is a peak,,[],4.0,,Yes,[],Accept,1.0,38.871014839465,[],{},2026-08-05T16:50:43.913889+00:00,1,0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.56,0.43999999999999995,1.0,1.0,1.0,appropriate_reliance
2b53b17c-752c-4187-8d1c-f380458444c5,Reject,0.2175261728472668,3,4.53000020980835,REAL-001,2,13.5,1607,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,11.990940463878124,Accept,Low,Conflict detected,True,parameter_sensitive,unfavorable_algorithm_vs_supported_reference,Reject,supported,3.483447891200764e-05,51.0,False,REA-PAIR-07,9,0.45,20,0.0550485495477914,True,0.000417698174715,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 8, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""source_label_file"": ""peak_df.xlsx"", ""source_peak_index"": 2718, ""source_time_range"": [0.0, 13.0], ""weber_boundary"": 15.96}",4.54166666666667,4.505,180,6.623189397414574,REAL-001,chromatograms.h5,real,1.0,30,30,842346,DEMO009-008,8,15.96,-3.969059536121876,7.700217665511474,4.829999923706055,4.230000019073486,1,Accept as a peak.,50,"[""AI says this is a peak""]",AI says this is a peak,,[],2.0,,Yes,[],Accept,1.0,46.191745899484566,[],{},2026-08-05T16:50:43.915831+00:00,1,0,0,0,0,0,0,0,1,0,1.0,1,0,0,0,1,0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,appropriate_reliance
2b53b17c-752c-4187-8d1c-f380458444c5,Reject,0.221273541205649,3,0.0066666668280959,REAL-003,3,12.0,3419,peakaboo_recommendation,baseline|peakaboo|peakaboo_recommendation,baseline>peakaboo>peakaboo_recommendation,12.14322291476348,Accept,Low,Conflict detected,True,stable_unsupported,detectability_vs_stability,Reject,unsupported,4.054113116816314e-05,11.0,False,REA-PAIR-08,7,0.35,20,0.0005473000055644,True,0.0004923000051348,"{""detector_version"": ""peakaboo-study-1.0"", ""matching_tolerance_samples"": 8, ""minimum_distance"": 22, ""noise_window"": 51, ""perturbation_noise_model"": ""Normal(0, local_sigma * scale)"", ""perturbation_runs"": 30, ""perturbation_scale"": 0.55, ""prominence_floor"": 0.00018, ""segment_overlap_points"": 100, ""segment_points"": 500, ""smooth_window"": 2, ""smoothing_method"": ""moving_average"", ""source_label_file"": ""peak_df.xlsx"", ""source_peak_index"": 4, ""source_time_range"": [0.0, 13.0], ""weber_boundary"": 15.96}",,,4,2.315962261922051,REAL-003,chromatograms.h5,real,1.0,30,30,641082,DEMO009-009,9,15.96,-3.81677708523652,4.74964561420398,0.3066666722297668,0.0,1,Accept as a peak.,71,"[""AI says this is a peak""]",AI says this is a peak,,[],2.0,,Yes,[],Accept,1.0,28.990967734250102,[],{},2026-08-05T16:50:43.918093+00:00,1,0,0,0,0,0,0,0,0,1,2.0,0,0,1,0,1,0,0.0,0.0,0.71,0.71,1.0,1.0,0.0,over_reliance
